央视,#genre#
深圳卫视,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/SZWS-HD/SZWS-HD.m3u8
湖北卫视,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_HUBEI/G_HUBEI.m3u8
湖北卫视,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_HUBEI-CQ/G_HUBEI-CQ.m3u8
湖北卫视,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_HUBEI-HD-265-8M/G_HUBEI-HD-265-8M.m3u8
湖北卫视,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_HUBEI-HQ/G_HUBEI-HQ.m3u8
湖北卫视,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_HUBEI-MD/G_HUBEI-MD.m3u8
湖南卫视,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_HUNAN-CQ/G_HUNAN-CQ.m3u8
湖南卫视,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_HUNAN-HQ/G_HUNAN-HQ.m3u8
湖南卫视,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_HUNAN-MD/G_HUNAN-MD.m3u8
湖南卫视,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_HUNAN-HD-265-8M/G_HUNAN-HD-265-8M.m3u8
湖南卫视,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/HNWS-HD/HNWS-HD.m3u8
甘肃卫视,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_GANSU/G_GANSU.m3u8
甘肃卫视,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_GANSU-HD/G_GANSU-HD.m3u8
西藏卫视,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_XIZANG/G_XIZANG.m3u8
贵州卫视,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_GUIZHOU/G_GUIZHOU.m3u8
贵州卫视,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_GUIZHOU-CQ/G_GUIZHOU-CQ.m3u8
贵州卫视,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_GUIZHOU-HQ/G_GUIZHOU-HQ.m3u8
辽宁卫视,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/LNWS/LNWS.m3u8
辽宁卫视,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_LIAONING-CQ/G_LIAONING-CQ.m3u8
辽宁卫视,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_LIAONING-HD-265-8M/G_LIAONING-HD-265-8M.m3u8
辽宁卫视,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_LIAONING-HQ/G_LIAONING-HQ.m3u8
辽宁卫视,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_LIAONING-MD/G_LIAONING-MD.m3u8
重庆卫视,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_CHONGQING/G_CHONGQING.m3u8
重庆卫视,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_CHONGQING-CQ/G_CHONGQING-CQ.m3u8
重庆卫视,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_CHONGQING-HQ/G_CHONGQING-HQ.m3u8
重庆卫视,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_CHONGQING-HD/G_CHONGQING-HD.m3u8
陕西卫视,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_SHANXI/G_SHANXI.m3u8
青海卫视,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_QINGHAI/G_QINGHAI.m3u8
青海卫视,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/n-qinghaistv/n-qinghaistv.m3u8
黑龙江卫视,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_HEILONGJIANG-CQ/G_HEILONGJIANG-CQ.m3u8
黑龙江卫视,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_HEILONGJIANG-HQ/G_HEILONGJIANG-HQ.m3u8
黑龙江卫视,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_HEILONGJIANG-MD/G_HEILONGJIANG-MD.m3u8
黑龙江卫视,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_HEILONGJIANG-HD-265-8M/G_HEILONGJIANG-HD-265-8M.m3u8
黑龙江卫视,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/HLJWS-HD/HLJWS-HD.m3u8

JS轮播,#genre#
KTV热歌,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-69/GITV-JS-69.m3u8
与凤行,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-3/GITV-JS-3.m3u8
中国功夫,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-60/GITV-JS-60.m3u8
乡村爱情,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-24/GITV-JS-24.m3u8
乡村爱情17,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-74/GITV-JS-74.m3u8
书籍解读,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-20/GITV-JS-20.m3u8
亮剑,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-70/GITV-JS-70.m3u8
亲爱的小孩,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-47/GITV-JS-47.m3u8
人世间,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-42/GITV-JS-42.m3u8
优选直播,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-26/GITV-26.m3u8
体坛同期声,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-35/GITV-JS-35.m3u8
保利大剧院,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_MZB-NJ/G_MZB-NJ.m3u8
健康生活,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-67/GITV-JS-67.m3u8
儿童天地,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-31/GITV-JS-31.m3u8
军事之旅,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-29/GITV-JS-29.m3u8
军事评论,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-62/GITV-JS-62.m3u8
军旅剧场,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-53/GITV-JS-53.m3u8
农业致富,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-63/GITV-JS-63.m3u8
冰雪竞技场,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-45/GITV-JS-45.m3u8
动作大电影,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-52/GITV-JS-52.m3u8
动漫星空,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-25/GITV-JS-25.m3u8
动物世界,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-19/GITV-JS-19.m3u8
北极阁慢直播,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_MZB-NT/G_MZB-NT.m3u8
南来北往,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-39/GITV-JS-39.m3u8
古装剧场,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-51/GITV-JS-51.m3u8
哈尔滨一九四四,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-28/GITV-JS-28.m3u8
哦我的鬼神大人,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-48/GITV-JS-48.m3u8
地方戏曲,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-GG-3/GITV-GG-3.m3u8
地方戏曲,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-71/GITV-JS-71.m3u8
墨雨云间,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-75/GITV-JS-75.m3u8
大江大河,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-43/GITV-JS-43.m3u8
太阳的后裔,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-49/GITV-JS-49.m3u8
完美的她,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-27/GITV-JS-27.m3u8
家庭剧场,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-54/GITV-JS-54.m3u8
小猪佩奇,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-12/GITV-JS-12.m3u8
居家优选,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_JUJIAYX/G_JUJIAYX.m3u8
居家健身,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-4/GITV-JS-4.m3u8
山海情,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-44/GITV-JS-44.m3u8
山花烂漫时,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-3/GITV-JS-3.m3u8
幸福到万家,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-33/GITV-JS-33.m3u8
广场舞,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-22/GITV-JS-22.m3u8
影视剧场,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-1/GITV-JS-1.m3u8
影视综金曲MV,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-15/GITV-JS-15.m3u8
德凯奥特曼,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-9/GITV-JS-9.m3u8
怀旧MTV,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-37/GITV-JS-37.m3u8
惊悚悬疑,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-55/GITV-JS-55.m3u8
戏曲音乐,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-23/GITV-JS-23.m3u8
我的后半生,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-72/GITV-JS-72.m3u8
抖音热歌,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-6/GITV-JS-6.m3u8
新白娘子传奇,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-7/GITV-JS-7.m3u8
新街口慢直播,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_MZB-ZJ/G_MZB-ZJ.m3u8
无间,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-76/GITV-JS-76.m3u8
来自星星的你,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-47/GITV-JS-47.m3u8
楚乔传,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-26/GITV-JS-26.m3u8
流行音乐,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-5/GITV-JS-5.m3u8
潮妈辣婆,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-66/GITV-JS-66.m3u8
热播精选,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-56/GITV-JS-56.m3u8
热门综艺,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-16/GITV-JS-16.m3u8
熊出没,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-10/GITV-JS-10.m3u8
爱情喜剧,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-58/GITV-JS-58.m3u8
牛首山慢直播,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_MZB-TZ/G_MZB-TZ.m3u8
狂飙,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-41/GITV-JS-41.m3u8
狗剩快跑,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-40/GITV-JS-40.m3u8
玫瑰的故事,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-68/GITV-JS-68.m3u8
科幻世界,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-30/GITV-JS-30.m3u8
第一院线,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-2/GITV-JS-2.m3u8
精品体育,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-65/GITV-JS-65.m3u8
精品大剧,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-59/GITV-JS-59.m3u8
精品纪录,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-64/GITV-JS-64.m3u8
精品综合,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-57/GITV-JS-57.m3u8
纪录片,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-32/GITV-JS-32.m3u8
美食美味,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-17/GITV-JS-17.m3u8
臻享推荐,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-36/GITV-JS-36.m3u8
臻享推荐,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_MZB-HA/G_MZB-HA.m3u8
请回答1988,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-50/GITV-JS-50.m3u8
超级飞侠,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-11/GITV-JS-11.m3u8
邪恶与疯狂,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-46/GITV-JS-46.m3u8
金牌综艺,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-61/GITV-JS-61.m3u8
长江大桥慢直播,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-38/GITV-JS-38.m3u8
长江大桥慢直播,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_MZB-1/G_MZB-1.m3u8
难哄,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-73/GITV-JS-73.m3u8
音乐台慢直播,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_MZB-YZ/G_MZB-YZ.m3u8
高分电影,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/GITV-JS-14/GITV-JS-14.m3u8

数字,#genre#
纯享4K,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/HD-20M-2160P-chunxiang4k/HD-20M-2160P-chunxiang4k.m3u8
优漫卡通,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_YOUMAN/G_YOUMAN.m3u8
卡酷少儿,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_KAKU/G_KAKU.m3u8
哈哈炫动,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_XUANDONG/G_XUANDONG.m3u8
嘉佳卡通,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_JIAJIA/G_JIAJIA.m3u8
国学,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_GUOXUE/G_GUOXUE.m3u8
天元围棋,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_TIANYUANWQ/G_TIANYUANWQ.m3u8
早期教育,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_CETV-ZQJY-CQ/G_CETV-ZQJY-CQ.m3u8
汽摩,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_QIMO/G_QIMO.m3u8
炫动卡通,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_XUANDONG/G_XUANDONG.m3u8
环球奇观,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_HUANGQIUQIGUAN/G_HUANGQIUQIGUAN.m3u8
篮球,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_LANQIU/G_LANQIU.m3u8
北京纪实科教,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/HD-8000k-1080P-beijingjishi/HD-8000k-1080P-beijingjishi.m3u8
茶频道,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_EETV-2/G_EETV-2.m3u8
金鹰卡通,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_JINYING/G_JINYING.m3u8
山东教育,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_SDETV/G_SDETV.m3u8
生态环境,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_EETV-2/G_EETV-2.m3u8


咪咕,#genre#
咪咕奥运1,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/HD-8000k-1080P-miguaoyun1/HD-8000k-1080P-miguaoyun1.m3u8
咪咕奥运2,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/HD-8000k-1080P-miguaoyun2/HD-8000k-1080P-miguaoyun2.m3u8
睛彩竞技,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/HD-8000k-1080P-miguaoyun2/HD-8000k-1080P-miguaoyun2.m3u8
睛彩篮球,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/HD-8000k-1080P-miguaoyun1/HD-8000k-1080P-miguaoyun1.m3u8
臻享咪咕足球,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/miguaoyun01-AVS-4K01/miguaoyun01-AVS-4K01.m3u8
臻享睛彩竞技,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/miguaoyun1-AVS/miguaoyun1-AVS.m3u8
臻享睛彩篮球,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/miguaoyun01-AVS-4K01/miguaoyun01-AVS-4K01.m3u8
臻享睛彩青少,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_MIGUJCQS/G_MIGUJCQS.m3u8


江苏,#genre#
东海文娱,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/jsdonghaiwenyu/jsdonghaiwenyu.m3u8
东海新闻,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/jsdonghaixinwen/jsdonghaixinwen.m3u8
南京十八·生活,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_NJSB/G_NJSB.m3u8
南京南站慢直播,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_MZB-SQ/G_MZB-SQ.m3u8
南京娱乐,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_NJYL/G_NJYL.m3u8
南京少儿,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_NJSE/G_NJSE.m3u8
南京影视,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_NJYS/G_NJYS.m3u8
南京教科,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_NJJK/G_NJJK.m3u8
南京文旅纪录,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_NJYL/G_NJYL.m3u8
南京新闻综合,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_NJXW/G_NJXW.m3u8
宝应新闻综合,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_BAOYINGXW/G_BAOYINGXW.m3u8
宝应生活资讯,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_BAOYINGSH/G_BAOYINGSH.m3u8
宿迁公共,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_SQGG/G_SQGG.m3u8
宿迁综合,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_SQZH/G_SQZH.m3u8
徐州公共,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/xzgg/xzgg.m3u8
徐州文艺影视,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/xzwyys/xzwyys.m3u8
徐州新沂1套,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_XZXYTV-1/G_XZXYTV-1.m3u8
徐州新沂2套,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_XZXYTV-2/G_XZXYTV-2.m3u8
徐州新沂3套,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_XZXYTV-3/G_XZXYTV-3.m3u8
徐州新沂4套,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_XZXYTV-4/G_XZXYTV-4.m3u8
徐州新闻综合,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/xzxwzh/xzxwzh.m3u8
徐州沛县新闻综合,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/xzpxxwzh/xzpxxwzh.m3u8
徐州沛县生活,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/xzpxsh/xzpxsh.m3u8
徐州沛县综艺,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/xzpxzy/xzpxzy.m3u8
徐州经济生活,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/xzjjsh/xzjjsh.m3u8
徐州贾汪旅游频道,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_XUZHOUJWLY/G_XUZHOUJWLY.m3u8
徐州贾汪频道,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_XUZHOUJW/G_XUZHOUJW.m3u8
扬州生活,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_YANGZHOUSH/G_YANGZHOUSH.m3u8
新闻,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/R_XINWEN/R_XINWEN.m3u8
新闻综合,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/R_XINWENZH/R_XINWENZH.m3u8
江苏交通广播网,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/R_JIAOTONG/R_JIAOTONG.m3u8
江苏休闲体育,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_JSTY/G_JSTY.m3u8
江苏健康广播,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/R_JIANKANG/R_JIANKANG.m3u8
江苏城市,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_JSCS/G_JSCS.m3u8
江苏影视,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_JSYS/G_JSYS.m3u8
江苏故事广播,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/R_GUSHI/R_GUSHI.m3u8
江苏教育,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_JSJY/G_JSJY.m3u8
江苏文艺广播,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/R_WENYI/R_WENYI.m3u8
江苏新闻,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_JSGG/G_JSGG.m3u8
江苏新闻广播,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/R_XINWEN/R_XINWEN.m3u8
江苏经典流行音乐,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/R_JINGDIANLX/R_JINGDIANLX.m3u8
江苏综艺,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_JSZY/G_JSZY.m3u8
江苏财经广播,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/R_CAIJING/R_CAIJING.m3u8
江苏音乐台,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/R_YINYUE/R_YINYUE.m3u8
泰州一套,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_TAIZHOUTV-1/G_TAIZHOUTV-1.m3u8
泰州三套,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_TAIZHOUTV-3/G_TAIZHOUTV-3.m3u8
泰州二套,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_TAIZHOUTV-2/G_TAIZHOUTV-2.m3u8
淮安公共,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_HUAIANGG-CQ/G_HUAIANGG-CQ.m3u8
淮安影视娱乐,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_HUAIANYS-CQ/G_HUAIANYS-CQ.m3u8
淮安新闻综合,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_HUAIANXW-CQ/G_HUAIANXW-CQ.m3u8
睢宁三农,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/xzsnsn/xzsnsn.m3u8
睢宁综合,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/xzsnzh/xzsnzh.m3u8
睢宁资讯,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/xzsnzx/xzsnzx.m3u8
苏州新闻综合,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_TAOCI/G_TAOCI.m3u8
连云港公共频道,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/jslyggonggongpd/jslyggonggongpd.m3u8
邳州综合,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/pzzonghe/pzzonghe.m3u8
金陵之声 都市调频,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/R_997/R_997.m3u8
镇江二套,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_ZHENJIANGTV-2/G_ZHENJIANGTV-2.m3u8
高淳新闻,http://113.125.208.46:2380/js-live-screenshot.gitv.tv/gitv_live/G_GAOCHUNXW/G_GAOCHUNXW.m3u8
